Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
2/3/2020,, 20, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578575, 6146110 
2/3/2020,, 31, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578575, 6146110 
2/3/2020,, 44, PASAJERO, NUEVA PALMIRA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576110, 6139050 
2/3/2020,, 47, CONDUCTOR, NUEVA PALMIRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576110, 6139050 
2/3/2020,, 62, CONDUCTOR, NUEVA PALMIRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576110, 6139050 
2/3/2020,, SIN DATOS, CONDUCTOR, JACINTO MARIA ALVARIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 21, MALDONADO, SAN CARLOS, MOTO, 1, 690220, 6148315 
2/3/2020,, 53, PEATÓN, JACINTO MARIA ALVARIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 21, MALDONADO, SAN CARLOS, SIN DATOS, 1, 690220, 6148315 
2/3/2020,, 16, PEATÓN, ROBINSON, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576690, 6142920 
2/3/2020,, 27, CONDUCTOR, ROBINSON, URBANA    , ILESO, CAÍDA, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576690, 6142920 
2/3/2020,, 33, CONDUCTOR, DOCTOR ALBERTO MOROY, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 21, TACUAREMBO, TACUAREMBO, MOTO, 1, 596090, 6488850 
2/3/2020,, SIN DATOS, CONDUCTOR, CLEMENTE FREGEIRO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, LUNES, MASCULINO, 21, SORIANO, MERCEDES, MOTO, 1, 403780, 6319585 
2/3/2020,, 55, PEATÓN, CLEMENTE FREGEIRO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 21, SORIANO, MERCEDES, SIN DATOS, 1, 403780, 6319585 
2/3/2020,, 56, CONDUCTOR, DOCTOR IVO FERREIRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO, 21, TACUAREMBO, TACUAREMBO, AUTO, 1, 595445, 6490110 
2/3/2020,, SIN DATOS, CONDUCTOR, DOCTOR IVO FERREIRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 21, TACUAREMBO, TACUAREMBO, MOTO, 1, 595445, 6490110 
2/3/2020,, 30, CONDUCTOR, RAMBLA MAHATMA GANDHI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577185, 6134960 
2/3/2020,, 46, CONDUCTOR, RAMBLA MAHATMA GANDHI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577185, 6134960 
2/3/2020,, 36, CONDUCTOR, GENERAL APARICIO, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, LUNES, MASCULINO, 23, MALDONADO, SAN RAFAEL - EL PLACER, MOTO, 1, 692230, 6134175 
2/3/2020,, 26, CONDUCTOR, CARLOS P. PUIG, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 22, SORIANO, DOLORES, AUTO, 1, 387000, 6289350 
2/3/2020,, 54, CONDUCTOR, NO SE INGRESO, RURAL     , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 23, TREINTA Y TRES, SIN DATOS, CAMION, 1, 731755, 6302350 
2/3/2020,, SIN DATOS, CONDUCTOR, PAYSANDU, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, LUNES, SIN DATOS, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574250, 6137545 
2/3/2020,, 44, CONDUCTOR, PAYSANDU, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574250, 6137545 
3/3/2020,, 34, CONDUCTOR, SANTA FE, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 1, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 573460, 6139605 
3/3/2020,, 26, CONDUCTOR, SANTA FE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 1, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573460, 6139605 
3/3/2020,, 25, CONDUCTOR, RUTA OCHO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 3, LAVALLEJA, BARRIO LA CORONILLA - ANCAP, AUTO, 1, 655720, 6192860 
3/3/2020,, 50, CONDUCTOR, RUTA OCHO, SUBURBANA , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 3, LAVALLEJA, BARRIO LA CORONILLA - ANCAP, AUTO, 1, 655720, 6192860 
2/3/2020,, 18, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578215, 6145140 
2/3/2020,, 45, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578215, 6145140 
3/3/2020,, 47, PASAJERO, AVENIDA GENERAL ARTIGAS ESQUINA MACIEL, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 5, PAYSANDU, GUICHON, AUTO, 1, 480780, 6420145 
3/3/2020,, 19, PASAJERO, AVENIDA GENERAL ARTIGAS ESQUINA MACIEL, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, NO USA CINTURÓN, SIN DATOS, MARTES, MASCULINO, 5, PAYSANDU, GUICHON, AUTO, 1, 480780, 6420145 
3/3/2020,, 49, CONDUCTOR, AVENIDA GENERAL ARTIGAS ESQUINA MACIEL, URBANA    , HERIDO LEVE, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 5, PAYSANDU, GUICHON, AUTO, 1, 480780, 6420145 
3/3/2020,, 22, CONDUCTOR, YAMANDU, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MARTES, FEMENINO, 6, CANELONES, SALINAS, MOTO, 1, 606375, 6151690 
3/3/2020,, 40, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 5, CANELONES, BARROS BLANCOS, AUTO, 1, 590025, 6152860 
3/3/2020,, 41, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 5, CANELONES, BARROS BLANCOS, AUTO, 1, 590025, 6152860 
3/3/2020,, 46, CONDUCTOR, AVENIDA DOCTOR FRANCISCO SOCA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577105, 6137375 
3/3/2020,, 57, CONDUCTOR, AVENIDA DOCTOR FRANCISCO SOCA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577105, 6137375 
3/3/2020,, 41, PEATÓN, YUGOESLAVIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 6, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 569005, 6143900 
3/3/2020,, 36, CONDUCTOR, YUGOESLAVIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 569005, 6143900 
3/3/2020,, 40, PASAJERO, YUGOESLAVIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 6, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 569005, 6143900 
3/3/2020,, 42, CONDUCTOR, SAN MARTIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 6, TACUAREMBO, TACUAREMBO, AUTO, 1, 596305, 6489845 
3/3/2020,, 32, CONDUCTOR, SAN MARTIN, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 6, TACUAREMBO, TACUAREMBO, MOTO, 1, 596305, 6489845 
3/3/2020,, 50, CONDUCTOR, JOSE SALVO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 8, COLONIA, JUAN LACAZE, MOTO, 1, 459605, 6189520 
3/3/2020,, 38, CONDUCTOR, JOSE SALVO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 8, COLONIA, JUAN LACAZE, AUTO, 1, 459605, 6189520 
3/3/2020,, 48, CONDUCTOR, AV. ORLANDO PEDRAGOSA SIERRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 7, MALDONADO, PUNTA DEL ESTE, AUTO, 1, 688945, 6131445 
3/3/2020,, 56, CONDUCTOR, AV. ORLANDO PEDRAGOSA SIERRA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 7, MALDONADO, PUNTA DEL ESTE, BICICLETA, 1, 688945, 6131445 
3/3/2020,, 37, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 7, SAN JOSE, SIN DATOS, CAMION, 1, 524560, 6175010 
3/3/2020,, 46, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 7, SAN JOSE, SIN DATOS, BICICLETA, 1, 524560, 6175010 
3/3/2020,, 12, PASAJERO, AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 7, MALDONADO, MALDONADO, MOTO, 1, 688190, 6135225 
3/3/2020,, 35, CONDUCTOR, AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 7, MALDONADO, MALDONADO, MOTO, 1, 688190, 6135225 
3/3/2020,, 51, CONDUCTOR, AVENIDA AIGUA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 7, MALDONADO, MALDONADO, AUTO, 1, 688190, 6135225 
3/3/2020,, 39, CONDUCTOR, ITUZAINGO, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 8, RIVERA, VICHADERO, AUTO, 1, 718600, 6481475 
3/3/2020,, 54, CONDUCTOR, AVENIDA BURGUES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574505, 6142320 
3/3/2020,, 36, CONDUCTOR, AVENIDA BURGUES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574505, 6142320 
3/3/2020,, 40, CONDUCTOR, GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 6, CANELONES, ATLANTIDA, AUTO, 1, 613540, 6151285 
3/3/2020,, 38, CONDUCTOR, GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 6, CANELONES, ATLANTIDA, AUTO, 1, 613540, 6151285 
2/3/2020,, 71, CONDUCTOR, AYUI, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 20, PAYSANDU, PAYSANDU, AUTO, 1, 398205, 6426375 
3/3/2020,, 36, CONDUCTOR, AVENIDA MILLAN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 571380, 6144880 
3/3/2020,, 39, CONDUCTOR, AVENIDA MILLAN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 571380, 6144880 
3/3/2020,, 52, CONDUCTOR, TRES DE FEBRERO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, MARTES, FEMENINO, 9, MALDONADO, MALDONADO, MOTO, 1, 686990, 6134710 
3/3/2020,, 63, PEATÓN, TRES DE FEBRERO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 9, MALDONADO, MALDONADO, SIN DATOS, 1, 686990, 6134710 
3/3/2020,, 57, CONDUCTOR, TIMOTEO DOMINGUEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 9, SORIANO, DOLORES, AUTO, 1, 387505, 6288570 
3/3/2020,, 38, CONDUCTOR, TIMOTEO DOMINGUEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 9, SORIANO, DOLORES, AUTO, 1, 387505, 6288570 
3/3/2020,, 18, CONDUCTOR, AVENIDA PASCUAL HARRIAGUE, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 8, SALTO, SALTO, MOTO, 1, 408505, 6526090 
3/3/2020,, 32, CONDUCTOR, AVENIDA PASCUAL HARRIAGUE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 8, SALTO, SALTO, MOTO, 1, 408505, 6526090 
3/3/2020,, 69, CONDUCTOR, TREINTA Y TRES ORIENTALES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 11, PAYSANDU, PAYSANDU, AUTO, 1, 397735, 6423820 
3/3/2020,, 36, CONDUCTOR, TREINTA Y TRES ORIENTALES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 11, PAYSANDU, PAYSANDU, MOTO, 1, 397735, 6423820 
3/3/2020,, 49, CONDUCTOR, ESTACIÓN DE SERVICIO ANCAP, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 12, ROCHA, SIN DATOS, AUTO, 1, 760775, 6160930 
3/3/2020,, 87, CONDUCTOR, NO SE INGRESO, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 11, CANELONES, BARROS BLANCOS, BICICLETA, 1, 589870, 6152735 
3/3/2020,, 41, PASAJERO, PARADA 40, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MARTES, FEMENINO, 12, MALDONADO, PUNTA BALLENA, MOTO, 1, 681435, 6135210 
3/3/2020,, 39, CONDUCTOR, PARADA 40, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MARTES, MASCULINO, 12, MALDONADO, PUNTA BALLENA, MOTO, 1, 681435, 6135210 
3/3/2020,, 50, PEATÓN, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 576290, 6142325 
3/3/2020,, 46, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576290, 6142325 
3/3/2020,, 52, CONDUCTOR,  AVENIDA ANTONIO LUSSICH, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 12, MALDONADO, CERRO PELADO, MOTO, 1, 684705, 6137475 
3/3/2020,, 56, CONDUCTOR,  AVENIDA ANTONIO LUSSICH, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 12, MALDONADO, CERRO PELADO, AUTO, 1, 684705, 6137475 
3/3/2020,, SIN DATOS, CONDUCTOR, ANDRES LATORRE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579360, 6141990 
3/3/2020,, 30, CONDUCTOR, ANDRES LATORRE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579360, 6141990 
3/3/2020,, 33, PASAJERO, MAR DEL PLATA Y JUAN MANUEL BLANES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 11, MALDONADO, OCEAN PARK, MOTO, 1, 672375, 6140515 
3/3/2020,, 30, CONDUCTOR, MAR DEL PLATA Y JUAN MANUEL BLANES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 11, MALDONADO, OCEAN PARK, AUTO, 1, 672375, 6140515 
3/3/2020,, 28, PEATÓN, AVENIDA URUGUAY, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 573235, 6137360 
3/3/2020,, 54, CONDUCTOR, AVENIDA URUGUAY, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573235, 6137360 
3/3/2020,, 22, PASAJERO, NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 13, COLONIA, SIN DATOS, MOTO, 1, 385750, 6232705 
3/3/2020,, 64, CONDUCTOR, NO SE INGRESO, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 13, COLONIA, SIN DATOS, MOTO, 1, 385750, 6232705 
2/3/2020,, 27, PASAJERO, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578915, 6144155 
2/3/2020,, 26, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, LUNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 578915, 6144155 
2/3/2020,, 36, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578915, 6144155 
3/3/2020,, 15, PASAJERO, DOCTOR LUIS CASANELLO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 13, COLONIA, COLONIA DEL SACRAMENTO, MOTO, 1, 424330, 6185620 
3/3/2020,, 46, CONDUCTOR, DOCTOR LUIS CASANELLO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 13, COLONIA, COLONIA DEL SACRAMENTO, MOTO, 1, 424330, 6185620 
3/3/2020,, 64, CONDUCTOR, DOCTOR LUIS CASANELLO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 13, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 1, 424330, 6185620 
3/3/2020,, 19, PASAJERO, CARLOS REYLES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 13, CANELONES, SAN JOSE DE CARRASCO, AUTO, 1, 591860, 6144420 
3/3/2020,, 26, PASAJERO, CARLOS REYLES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 13, CANELONES, SAN JOSE DE CARRASCO, AUTO, 1, 591860, 6144420 
3/3/2020,, 53, CONDUCTOR, CARLOS REYLES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 13, CANELONES, SAN JOSE DE CARRASCO, MOTO, 1, 591860, 6144420 
3/3/2020,, 28, CONDUCTOR, CARLOS REYLES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 13, CANELONES, SAN JOSE DE CARRASCO, AUTO, 1, 591860, 6144420 
3/3/2020,, 33, CONDUCTOR, RUTA SIETE, SUBURBANA , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 15, CANELONES, TALA, AUTO, 1, 613720, 6199180 
3/3/2020,, 82, PEATÓN, RUTA SIETE, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 15, CANELONES, TALA, SIN DATOS, 1, 613720, 6199180 
3/3/2020,, 37, CONDUCTOR, GENERAL JOSE G. ARTIGAS, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 14, CANELONES, CANELONES, AUTO, 1, 566465, 6179295 
3/3/2020,, 25, PASAJERO, GABOTO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575055, 6137420 
3/3/2020,, 26, CONDUCTOR, GABOTO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575055, 6137420 
3/3/2020,, 26, CONDUCTOR, GABOTO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575055, 6137420 
3/3/2020,, 32, CONDUCTOR, AVENIDA DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574865, 6137335 
3/3/2020,, 33, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 13, CANELONES, FRACC. CNO. ANDALUZ Y R.84, AUTO, 1, 584670, 6153285 
3/3/2020,, 55, PASAJERO, NO SE INGRESO, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 13, CANELONES, FRACC. CNO. ANDALUZ Y R.84, AUTO, 1, 584670, 6153285 
3/3/2020,, 32, CONDUCTOR, NO SE INGRESO, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 13, CANELONES, FRACC. CNO. ANDALUZ Y R.84, MOTO, 1, 584670, 6153285 
1/3/2020,, 18, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575500, 6137355 
3/3/2020,, 25, CONDUCTOR, MARIO FERREIRA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MARTES, MASCULINO, 14, CANELONES, PARQUE DEL PLATA, AUTO, 1, 616275, 6151805 
